Longitude,Latitude,Pixel,Scan
154.868716,-38.4271285,1400,400
154.846011,-38.426304,1500,400
154.823306,-38.425475,1600,400
154.800603,-38.4246417,1700,400
154.7779,-38.423804,1800,400
154.755197,-38.422962,1900,400
154.732495,-38.4221156,2000,400
154.709794,-38.4212648,2100,400
154.687092,-38.4204096,2200,400
154.664391,-38.41955,2300,400
154.64169,-38.4186861,2400,400
154.618989,-38.4178177,2500,400
154.596288,-38.416945,2600,400
154.573586,-38.4160678,2700,400
154.550884,-38.4151863,2800,400
154.528182,-38.4143003,2900,400
154.505478,-38.4134099,3000,400
154.482775,-38.4125151,3100,400
154.46007,-38.4116159,3200,400
154.437365,-38.4107122,3300,400
154.414658,-38.4098041,3400,400
154.39195,-38.4088916,3500,400
154.369242,-38.4079746,3600,400
154.346531,-38.4070531,3700,400
154.32382,-38.4061272,3800,400
154.301107,-38.4051969,3900,400
154.278619,-38.4042714,3999,400
155.185788,-38.4545298,0,500
155.163055,-38.4537657,100,500
155.140324,-38.4529973,200,500
155.117595,-38.4522245,300,500
155.094869,-38.4514474,400,500
155.072144,-38.450666,500,500
155.049422,-38.4498803,600,500
155.026701,-38.4490902,700,500
155.003982,-38.4482958,800,500
154.981265,-38.447497,900,500
154.958549,-38.4466939,1000,500
154.935835,-38.4458865,1100,500
154.913121,-38.4450747,1200,500
154.89041,-38.4442585,1300,500
154.867699,-38.443438,1400,500
154.844989,-38.4426132,1500,500
154.82228,-38.441784,1600,500
154.799572,-38.4409504,1700,500
154.776865,-38.4401124,1800,500
154.754158,-38.4392701,1900,500
154.731451,-38.4384234,2000,500
154.708745,-38.4375723,2100,500
154.686039,-38.4367169,2200,500
154.663334,-38.435857,2300,500
154.640628,-38.4349927,2400,500
154.617923,-38.4341241,2500,500
154.595217,-38.4332511,2600,500
154.572511,-38.4323736,2700,500
154.549804,-38.4314917,2800,500
154.527097,-38.4306055,2900,500
154.50439,-38.4297148,3000,500
154.481681,-38.4288196,3100,500
154.458972,-38.4279201,3200,500
154.436262,-38.4270161,3300,500
154.413551,-38.4261077,3400,500
154.390839,-38.4251948,3500,500
154.368126,-38.4242775,3600,500
154.345411,-38.4233558,3700,500
154.322695,-38.4224295,3800,500
154.299978,-38.4214988,3900,500
154.277486,-38.4205731,3999,500
155.184784,-38.4708762,0,600
155.162047,-38.4701121,100,600
155.139311,-38.4693437,200,600
155.116578,-38.468571,300,600
155.093847,-38.467794,400,600
155.071118,-38.4670126,500,600
155.048391,-38.4662269,600,600
155.025666,-38.4654368,700,600
155.002942,-38.4646424,800,600
154.980221,-38.4638437,900,600
154.9575,-38.4630406,1000,600
154.934781,-38.4622332,1100,600
154.912064,-38.4614214,1200,600
154.889347,-38.4606053,1300,600
154.866632,-38.4597848,1400,600
154.843918,-38.4589599,1500,600
154.821204,-38.4581307,1600,600
154.798492,-38.4572972,1700,600
154.77578,-38.4564592,1800,600
154.753068,-38.4556169,1900,600
154.730357,-38.4547702,2000,600
154.707647,-38.4539191,2100,600
154.684937,-38.4530636,2200,600
154.662226,-38.4522037,2300,600
154.639516,-38.4513395,2400,600
154.616806,-38.4504708,2500,600
154.594096,-38.4495977,2600,600
154.571385,-38.4487203,2700,600
154.548674,-38.4478384,2800,600
154.525963,-38.4469521,2900,600
154.503251,-38.4460613,3000,600
154.480538,-38.4451662,3100,600
154.457824,-38.4442666,3200,600
154.43511,-38.4433626,3300,600
154.412394,-38.4424541,3400,600
154.389678,-38.4415412,3500,600
154.36696,-38.4406239,3600,600
154.344241,-38.4397021,3700,600
154.32152,-38.4387758,3800,600
154.298798,-38.4378451,3900,600
154.276301,-38.4369192,3999,600
155.183819,-38.4872215,0,700
155.161077,-38.4864573,100,700
155.138337,-38.4856889,200,700
155.115599,-38.4849161,300,700
155.092863,-38.484139,400,700
155.07013,-38.4833575,500,700
155.047398,-38.4825717,600,700
155.024669,-38.4817816,700,700
155.001941,-38.4809871,800,700
154.979214,-38.4801883,900,700
154.956489,-38.4793851,1000,700
154.933766,-38.4785776,1100,700
154.911044,-38.4777658,1200,700
154.888323,-38.4769495,1300,700
154.865603,-38.476129,1400,700
154.842884,-38.475304,1500,700
154.820166,-38.4744747,1600,700
154.797449,-38.473641,1700,700
154.774733,-38.472803,1800,700
154.752017,-38.4719605,1900,700
154.729301,-38.4711137,2000,700
154.706586,-38.4702625,2100,700
154.683872,-38.4694069,2200,700
154.661157,-38.4685469,2300,700
154.638442,-38.4676826,2400,700
154.615728,-38.4668138,2500,700
154.593013,-38.4659406,2600,700
154.570298,-38.465063,2700,700
154.547582,-38.464181,2800,700
154.524866,-38.4632946,2900,700
154.502149,-38.4624037,3000,700
154.479432,-38.4615084,3100,700
154.456714,-38.4606087,3200,700
154.433995,-38.4597046,3300,700
154.411275,-38.458796,3400,700
154.388554,-38.4578829,3500,700
154.365832,-38.4569654,3600,700
154.343108,-38.4560435,3700,700
154.320383,-38.455117,3800,700
154.297656,-38.4541862,3900,700
154.275155,-38.4532602,3999,700
155.182886,-38.5034842,0,800
155.160139,-38.5027195,100,800
155.137394,-38.5019505,200,800
155.114652,-38.5011771,300,800
155.091912,-38.5003994,400,800
155.069174,-38.4996173,500,800
155.046438,-38.4988309,600,800
155.023704,-38.4980402,700,800
155.000971,-38.4972451,800,800
154.97824,-38.4964457,900,800
154.955511,-38.4956419,1000,800
154.932783,-38.4948338,1100,800
154.910057,-38.4940214,1200,800
154.887331,-38.4932045,1300,800
154.864607,-38.4923833,1400,800
154.841884,-38.4915578,1500,800
154.819161,-38.4907278,1600,800
154.79644,-38.4898935,1700,800
154.773719,-38.4890548,1800,800
154.750998,-38.4882118,1900,800
154.728278,-38.4873643,2000,800
154.705559,-38.4865125,2100,800
154.682839,-38.4856563,2200,800
154.66012,-38.4847957,2300,800
154.637401,-38.4839307,2400,800
154.614682,-38.4830612,2500,800
154.591963,-38.4821874,2600,800
154.569243,-38.4813092,2700,800
154.546523,-38.4804265,2800,800
154.523803,-38.4795394,2900,800
154.501082,-38.4786479,3000,800
154.47836,-38.477752,3100,800
154.455638,-38.4768516,3200,800
154.432914,-38.4759468,3300,800
154.41019,-38.4750375,3400,800
154.387464,-38.4741238,3500,800
154.364737,-38.4732057,3600,800
154.342009,-38.4722831,3700,800
154.31928,-38.471356,3800,800
154.296549,-38.4704244,3900,800
154.274043,-38.4694977,3999,800
155.181865,-38.5198433,0,900
155.159114,-38.5190787,100,900
155.136365,-38.5183099,200,900
155.113618,-38.5175366,300,900
155.090874,-38.5167591,400,900
155.068131,-38.5159772,500,900
155.04539,-38.5151909,600,900
155.022652,-38.5144004,700,900
154.999915,-38.5136054,800,900
154.977179,-38.5128062,900,900
154.954446,-38.5120025,1000,900
154.931713,-38.5111945,1100,900
154.908982,-38.5103822,1200,900
154.886252,-38.5095655,1300,900
154.863523,-38.5087444,1400,900
154.840795,-38.507919,1500,900
154.818068,-38.5070892,1600,900
154.795342,-38.506255,1700,900
154.772617,-38.5054165,1800,900
154.749892,-38.5045735,1900,900
154.727167,-38.5037262,2000,900
154.704443,-38.5028745,2100,900
154.68172,-38.5020184,2200,900
154.658996,-38.5011579,2300,900
154.636272,-38.500293,2400,900
154.613549,-38.4994236,2500,900
154.590825,-38.4985499,2600,900
154.568101,-38.4976718,2700,900
154.545376,-38.4967892,2800,900
154.522651,-38.4959022,2900,900
154.499925,-38.4950108,3000,900
154.477199,-38.494115,3100,900
154.454472,-38.4932147,3200,900
154.431744,-38.49231,3300,900
154.409015,-38.4914008,3400,900
154.386285,-38.4904871,3500,900
154.363554,-38.4895691,3600,900
154.340821,-38.4886465,3700,900
154.318087,-38.4877195,3800,900
154.295351,-38.486788,3900,900
154.272841,-38.4858614,3999,900
155.180887,-38.5361866,0,1000
155.158132,-38.5354219,100,1000
155.135378,-38.5346529,200,1000
155.112627,-38.5338795,300,1000
155.089878,-38.5331018,400,1000
155.067131,-38.5323197,500,1000
155.044386,-38.5315334,600,1000
155.021642,-38.5307426,700,1000
154.998901,-38.5299475,800,1000
154.976161,-38.5291481,900,1000
154.953422,-38.5283443,1000,1000
154.930685,-38.5275362,1100,1000
154.90795,-38.5267237,1200,1000
154.885215,-38.5259068,1300,1000
154.862482,-38.5250856,1400,1000
154.83975,-38.52426,1500,1000
154.817018,-38.52343,1600,1000
154.794287,-38.5225957,1700,1000
154.771557,-38.5217569,1800,1000
154.748828,-38.5209138,1900,1000
154.726099,-38.5200663,2000,1000
154.70337,-38.5192144,2100,1000
154.680642,-38.5183581,2200,1000
154.657914,-38.5174974,2300,1000
154.635186,-38.5166323,2400,1000
154.612458,-38.5157628,2500,1000
154.589729,-38.5148889,2600,1000
154.567001,-38.5140105,2700,1000
154.544271,-38.5131278,2800,1000
154.521542,-38.5122406,2900,1000
154.498812,-38.511349,3000,1000
154.476081,-38.5104529,3100,1000
154.453349,-38.5095524,3200,1000
154.430617,-38.5086475,3300,1000
154.407883,-38.5077381,3400,1000
154.385149,-38.5068243,3500,1000
154.362413,-38.505906,3600,1000
154.339676,-38.5049832,3700,1000
154.316937,-38.5040559,3800,1000
154.294197,-38.5031242,3900,1000
154.271683,-38.5021974,3999,1000
155.179961,-38.552499,0,1100
155.157201,-38.5517339,100,1100
155.134443,-38.5509646,200,1100
155.111687,-38.5501909,300,1100
155.088933,-38.5494128,400,1100
155.066182,-38.5486305,500,1100
155.043432,-38.5478437,600,1100
155.020684,-38.5470527,700,1100
154.997938,-38.5462573,800,1100
154.975194,-38.5454575,900,1100
154.952451,-38.5446533,1000,1100
154.929709,-38.5438449,1100,1100
154.906969,-38.543032,1200,1100
154.88423,-38.5422148,1300,1100
154.861492,-38.5413932,1400,1100
154.838755,-38.5405672,1500,1100
154.816019,-38.5397369,1600,1100
154.793284,-38.5389022,1700,1100
154.77055,-38.5380631,1800,1100
154.747816,-38.5372196,1900,1100
154.725082,-38.5363717,2000,1100
154.702349,-38.5355195,2100,1100
154.679616,-38.5346628,2200,1100
154.656884,-38.5338017,2300,1100
154.634151,-38.5329362,2400,1100
154.611418,-38.5320663,2500,1100
154.588685,-38.531192,2600,1100
154.565952,-38.5303133,2700,1100
154.543219,-38.5294302,2800,1100
154.520485,-38.5285426,2900,1100
154.49775,-38.5276506,3000,1100
154.475015,-38.5267541,3100,1100
154.452279,-38.5258533,3200,1100
154.429542,-38.5249479,3300,1100
154.406804,-38.5240381,3400,1100
154.384065,-38.5231239,3500,1100
154.361325,-38.5222052,3600,1100
154.338583,-38.521282,3700,1100
154.31584,-38.5203544,3800,1100
154.293095,-38.5194222,3900,1100
154.270577,-38.518495,3999,1100
155.178967,-38.5688529,0,1200
155.156202,-38.5680879,100,1200
155.13344,-38.5673185,200,1200
155.110679,-38.5665448,300,1200
155.087921,-38.5657667,400,1200
155.065165,-38.5649844,500,1200
155.042411,-38.5641976,600,1200
155.019659,-38.5634065,700,1200
154.996908,-38.5626111,800,1200
154.974159,-38.5618113,900,1200
154.951411,-38.5610071,1000,1200
154.928665,-38.5601986,1100,1200
154.905921,-38.5593857,1200,1200
154.883177,-38.5585685,1300,1200
154.860435,-38.5577469,1400,1200
154.837693,-38.5569209,1500,1200
154.814953,-38.5560905,1600,1200
154.792213,-38.5552557,1700,1200
154.769474,-38.5544166,1800,1200
154.746736,-38.5535731,1900,1200
154.723998,-38.5527251,2000,1200
154.70126,-38.5518728,2100,1200
154.678522,-38.5510161,2200,1200
154.655785,-38.550155,2300,1200
154.633048,-38.5492894,2400,1200
154.610311,-38.5484195,2500,1200
154.587573,-38.5475451,2600,1200
154.564836,-38.5466663,2700,1200
154.542098,-38.5457831,2800,1200
154.519359,-38.5448955,2900,1200
154.49662,-38.5440034,3000,1200
154.47388,-38.5431069,3100,1200
154.45114,-38.5422059,3200,1200
154.428398,-38.5413005,3300,1200
154.405656,-38.5403906,3400,1200
154.382912,-38.5394763,3500,1200
154.360167,-38.5385575,3600,1200
154.337421,-38.5376342,3700,1200
154.314673,-38.5367065,3800,1200
154.291924,-38.5357743,3900,1200
154.269401,-38.534847,3999,1200
155.177977,-38.5851863,0,1300
155.155207,-38.5844212,100,1300
155.13244,-38.5836518,200,1300
155.109675,-38.5828781,300,1300
155.086912,-38.5821,400,1300
155.064152,-38.5813176,500,1300
155.041393,-38.5805308,600,1300
155.018636,-38.5797397,700,1300
154.995881,-38.5789442,800,1300
154.973127,-38.5781444,900,1300
154.950375,-38.5773402,1000,1300
154.927625,-38.5765316,1100,1300
154.904876,-38.5757187,1200,1300
154.882127,-38.5749014,1300,1300
154.859381,-38.5740797,1400,1300
154.836635,-38.5732536,1500,1300
154.81389,-38.5724232,1600,1300
154.791145,-38.5715884,1700,1300
154.768402,-38.5707492,1800,1300
154.745659,-38.5699056,1900,1300
154.722916,-38.5690576,2000,1300
154.700174,-38.5682052,2100,1300
154.677432,-38.5673484,2200,1300
154.65469,-38.5664872,2300,1300
154.631948,-38.5656216,2400,1300
154.609207,-38.5647516,2500,1300
154.586465,-38.5638771,2600,1300
154.563722,-38.5629982,2700,1300
154.54098,-38.5621149,2800,1300
154.518237,-38.5612272,2900,1300
154.495493,-38.560335,3000,1300
154.472749,-38.5594384,3100,1300
154.450004,-38.5585373,3200,1300
154.427258,-38.5576318,3300,1300
154.404511,-38.5567219,3400,1300
154.381762,-38.5558074,3500,1300
154.359013,-38.5548885,3600,1300
154.336262,-38.5539652,3700,1300
154.31351,-38.5530373,3800,1300
154.290756,-38.552105,3900,1300
154.268229,-38.5511775,3999,1300
155.177073,-38.6014519,0,1400
155.154299,-38.6006862,100,1400
155.131527,-38.5999161,200,1400
155.108758,-38.5991416,300,1400
155.08599,-38.5983629,400,1400
155.063225,-38.5975797,500,1400
155.040462,-38.5967922,600,1400
155.0177,-38.5960004,700,1400
154.994941,-38.5952042,800,1400
154.972183,-38.5944036,900,1400
154.949426,-38.5935987,1000,1400
154.926671,-38.5927894,1100,1400
154.903917,-38.5919758,1200,1400
154.881165,-38.5911577,1300,1400
154.858413,-38.5903353,1400,1400
154.835663,-38.5895085,1500,1400
154.812913,-38.5886774,1600,1400
154.790164,-38.5878418,1700,1400
154.767416,-38.5870018,1800,1400
154.744669,-38.5861575,1900,1400
154.721922,-38.5853088,2000,1400
154.699175,-38.5844556,2100,1400
154.676429,-38.5835981,2200,1400
154.653683,-38.5827361,2300,1400
154.630936,-38.5818698,2400,1400
154.60819,-38.580999,2500,1400
154.585444,-38.5801238,2600,1400
154.562697,-38.5792441,2700,1400
154.53995,-38.5783601,2800,1400
154.517203,-38.5774716,2900,1400
154.494454,-38.5765786,3000,1400
154.471706,-38.5756812,3100,1400
154.448956,-38.5747794,3200,1400
154.426206,-38.5738731,3300,1400
154.403454,-38.5729624,3400,1400
154.380702,-38.5720472,3500,1400
154.357948,-38.5711275,3600,1400
154.335193,-38.5702033,3700,1400
154.312436,-38.5692747,3800,1400
154.289678,-38.5683416,3900,1400
154.267146,-38.5674134,3999,1400
155.176065,-38.6177936,0,1500
155.153287,-38.6170278,100,1500
155.13051,-38.6162577,200,1500
155.107736,-38.6154833,300,1500
155.084965,-38.6147045,400,1500
155.062195,-38.6139214,500,1500
155.039427,-38.6131339,600,1500
155.016661,-38.612342,700,1500
154.993897,-38.6115458,800,1500
154.971134,-38.6107453,900,1500
154.948373,-38.6099403,1000,1500
154.925613,-38.609131,1100,1500
154.902855,-38.6083173,1200,1500
154.880098,-38.6074993,1300,1500
154.857342,-38.6066768,1400,1500
154.834587,-38.60585,1500,1500
154.811833,-38.6050188,1600,1500
154.78908,-38.6041832,1700,1500
154.766327,-38.6033433,1800,1500
154.743575,-38.6024989,1900,1500
154.720823,-38.6016501,2000,1500
154.698072,-38.6007969,2100,1500
154.675321,-38.5999393,2200,1500
154.65257,-38.5990773,2300,1500
154.62982,-38.5982109,2400,1500
154.607069,-38.5973401,2500,1500
154.584318,-38.5964648,2600,1500
154.561567,-38.5955852,2700,1500
154.538815,-38.594701,2800,1500
154.516063,-38.5938125,2900,1500
154.49331,-38.5929195,3000,1500
154.470557,-38.592022,3100,1500
154.447803,-38.5911201,3200,1500
154.425048,-38.5902138,3300,1500
154.402292,-38.5893029,3400,1500
154.379535,-38.5883877,3500,1500
154.356776,-38.5874679,3600,1500
154.334017,-38.5865437,3700,1500
154.311256,-38.585615,3800,1500
154.288493,-38.5846818,3900,1500
154.265956,-38.5837535,3999,1500
155.175112,-38.6340947,0,1600
155.152329,-38.6333286,100,1600
155.129548,-38.6325581,200,1600
155.106769,-38.6317833,300,1600
155.083993,-38.6310042,400,1600
155.061218,-38.6302207,500,1600
155.038446,-38.6294328,600,1600
155.015676,-38.6286406,700,1600
154.992907,-38.627844,800,1600
154.97014,-38.6270431,900,1600
154.947374,-38.6262378,1000,1600
154.92461,-38.6254281,1100,1600
154.901847,-38.6246141,1200,1600
154.879085,-38.6237956,1300,1600
154.856325,-38.6229728,1400,1600
154.833565,-38.6221456,1500,1600
154.810807,-38.621314,1600,1600
154.788049,-38.6204781,1700,1600
154.765292,-38.6196377,1800,1600
154.742535,-38.6187929,1900,1600
154.719779,-38.6179437,2000,1600
154.697023,-38.6170902,2100,1600
154.674268,-38.6162322,2200,1600
154.651513,-38.6153698,2300,1600
154.628757,-38.614503,2400,1600
154.606002,-38.6136317,2500,1600
154.583247,-38.6127561,2600,1600
154.560491,-38.611876,2700,1600
154.537735,-38.6109914,2800,1600
154.514978,-38.6101024,2900,1600
154.492221,-38.609209,3000,1600
154.469463,-38.6083112,3100,1600
154.446705,-38.6074088,3200,1600
154.423945,-38.6065021,3300,1600
154.401185,-38.6055908,3400,1600
154.378423,-38.6046751,3500,1600
154.35566,-38.6037549,3600,1600
154.332896,-38.6028302,3700,1600
154.31013,-38.6019011,3800,1600
154.287363,-38.6009674,3900,1600
154.264822,-38.6000387,3999,1600
155.174126,-38.6504466,0,1700
155.151339,-38.6496805,100,1700
155.128553,-38.64891,200,1700
155.10577,-38.6481352,300,1700
155.082989,-38.647356,400,1700
155.06021,-38.6465725,500,1700
155.037433,-38.6457846,600,1700
155.014658,-38.6449923,700,1700
154.991885,-38.6441957,800,1700
154.969113,-38.6433947,900,1700
154.946343,-38.6425893,1000,1700
154.923574,-38.6417796,1100,1700
154.900807,-38.6409655,1200,1700
154.878041,-38.640147,1300,1700
154.855276,-38.6393241,1400,1700
154.832512,-38.6384968,1500,1700
154.809748,-38.6376652,1600,1700
154.786986,-38.6368291,1700,1700
154.764224,-38.6359887,1800,1700
154.741463,-38.6351439,1900,1700
154.718702,-38.6342946,2000,1700
154.695942,-38.633441,2100,1700
154.673182,-38.6325829,2200,1700
154.650422,-38.6317204,2300,1700
154.627662,-38.6308535,2400,1700
154.604903,-38.6299822,2500,1700
154.582143,-38.6291064,2600,1700
154.559382,-38.6282262,2700,1700
154.536622,-38.6273416,2800,1700
154.513861,-38.6264525,2900,1700
154.491099,-38.625559,3000,1700
154.468336,-38.624661,3100,1700
154.445573,-38.6237586,3200,1700
154.422809,-38.6228517,3300,1700
154.400044,-38.6219403,3400,1700
154.377278,-38.6210245,3500,1700
154.354511,-38.6201042,3600,1700
154.331742,-38.6191794,3700,1700
154.308972,-38.6182502,3800,1700
154.2862,-38.6173164,3900,1700
154.263654,-38.6163875,3999,1700
155.173106,-38.6668291,0,1800
155.150314,-38.6660631,100,1800
155.127524,-38.6652927,200,1800
155.104736,-38.6645179,300,1800
155.081951,-38.6637388,400,1800
155.059167,-38.6629554,500,1800
155.036386,-38.6621676,600,1800
155.013606,-38.6613754,700,1800
154.990828,-38.6605788,800,1800
154.968052,-38.6597779,900,1800
154.945277,-38.6589726,1000,1800
154.922504,-38.6581629,1100,1800
154.899732,-38.6573489,1200,1800
154.876961,-38.6565304,1300,1800
154.854191,-38.6557076,1400,1800
154.831423,-38.6548804,1500,1800
154.808655,-38.6540488,1600,1800
154.785888,-38.6532128,1700,1800
154.763122,-38.6523724,1800,1800
154.740356,-38.6515276,1900,1800
154.717591,-38.6506784,2000,1800
154.694826,-38.6498248,2100,1800
154.672061,-38.6489668,2200,1800
154.649297,-38.6481043,2300,1800
154.626532,-38.6472375,2400,1800
154.603768,-38.6463662,2500,1800
154.581003,-38.6454905,2600,1800
154.558239,-38.6446103,2700,1800
154.535473,-38.6437257,2800,1800
154.512708,-38.6428366,2900,1800
154.489941,-38.6419431,3000,1800
154.467174,-38.6410452,3100,1800
154.444407,-38.6401428,3200,1800
154.421638,-38.6392359,3300,1800
154.398868,-38.6383246,3400,1800
154.376097,-38.6374087,3500,1800
154.353325,-38.6364884,3600,1800
154.330552,-38.6355637,3700,1800
154.307777,-38.6346344,3800,1800
154.285001,-38.6337006,3900,1800
154.262451,-38.6327718,3999,1800
155.172106,-38.6831836,0,1900
155.149309,-38.6824176,100,1900
155.126514,-38.6816472,200,1900
155.103722,-38.6808725,300,1900
155.080932,-38.6800934,400,1900
155.058144,-38.67931,500,1900
155.035358,-38.6785222,600,1900
155.012574,-38.6777301,700,1900
154.989791,-38.6769335,800,1900
154.96701,-38.6761326,900,1900
154.944231,-38.6753274,1000,1900
154.921453,-38.6745177,1100,1900
154.898677,-38.6737037,1200,1900
154.875901,-38.6728852,1300,1900
154.853127,-38.6720624,1400,1900
154.830354,-38.6712352,1500,1900
154.807581,-38.6704036,1600,1900
154.78481,-38.6695677,1700,1900
154.762039,-38.6687273,1800,1900
154.739269,-38.6678825,1900,1900
154.716499,-38.6670333,2000,1900
154.69373,-38.6661796,2100,1900
154.67096,-38.6653216,2200,1900
154.648191,-38.6644591,2300,1900
154.625422,-38.6635923,2400,1900
154.602653,-38.6627209,2500,1900
154.579884,-38.6618452,2600,1900
154.557115,-38.660965,2700,1900
154.534345,-38.6600804,2800,1900
154.511575,-38.6591913,2900,1900
154.488804,-38.6582978,3000,1900
154.466032,-38.6573998,3100,1900
154.44326,-38.6564974,3200,1900
154.420487,-38.6555904,3300,1900
154.397712,-38.6546791,3400,1900
