Longitude,Latitude,Pixel,Scan
188.17622,-23.6642872,3400,400
188.156117,-23.6635389,3500,400
188.136013,-23.6627879,3600,400
188.115907,-23.6620344,3700,400
188.0958,-23.6612781,3800,400
188.075691,-23.6605192,3900,400
188.055781,-23.6597653,3999,400
188.858804,-23.7044987,0,500
188.83869,-23.7038379,100,500
188.818577,-23.7031745,200,500
188.798467,-23.7025087,300,500
188.778358,-23.7018402,400,500
188.758251,-23.7011693,500,500
188.738146,-23.7004958,600,500
188.718042,-23.6998197,700,500
188.697939,-23.6991411,800,500
188.677837,-23.69846,900,500
188.657737,-23.6977763,1000,500
188.637637,-23.6970901,1100,500
188.617539,-23.6964013,1200,500
188.597441,-23.6957099,1300,500
188.577344,-23.695016,1400,500
188.557248,-23.6943195,1500,500
188.537152,-23.6936205,1600,500
188.517057,-23.6929189,1700,500
188.496962,-23.6922147,1800,500
188.476867,-23.6915079,1900,500
188.456772,-23.6907985,2000,500
188.436678,-23.6900866,2100,500
188.416583,-23.6893721,2200,500
188.396488,-23.6886549,2300,500
188.376393,-23.6879352,2400,500
188.356298,-23.6872129,2500,500
188.336202,-23.686488,2600,500
188.316105,-23.6857605,2700,500
188.296008,-23.6850303,2800,500
188.275911,-23.6842976,2900,500
188.255812,-23.6835622,3000,500
188.235712,-23.6828242,3100,500
188.215612,-23.6820836,3200,500
188.19551,-23.6813403,3300,500
188.175407,-23.6805945,3400,500
188.155303,-23.6798459,3500,500
188.135197,-23.6790948,3600,500
188.11509,-23.678341,3700,500
188.094981,-23.6775845,3800,500
188.07487,-23.6768254,3900,500
188.054959,-23.6760712,3999,500
188.858023,-23.7208701,0,600
188.837908,-23.7202093,100,600
188.817794,-23.7195461,200,600
188.797682,-23.7188802,300,600
188.777571,-23.7182119,400,600
188.757463,-23.717541,500,600
188.737355,-23.7168676,600,600
188.71725,-23.7161916,700,600
188.697145,-23.7155131,800,600
188.677042,-23.714832,900,600
188.65694,-23.7141484,1000,600
188.636839,-23.7134623,1100,600
188.616738,-23.7127735,1200,600
188.596639,-23.7120822,1300,600
188.57654,-23.7113884,1400,600
188.556443,-23.710692,1500,600
188.536345,-23.709993,1600,600
188.516248,-23.7092914,1700,600
188.496151,-23.7085873,1800,600
188.476055,-23.7078806,1900,600
188.455959,-23.7071712,2000,600
188.435862,-23.7064594,2100,600
188.415766,-23.7057449,2200,600
188.39567,-23.7050278,2300,600
188.375573,-23.7043081,2400,600
188.355476,-23.7035859,2500,600
188.335378,-23.702861,2600,600
188.31528,-23.7021335,2700,600
188.295182,-23.7014034,2800,600
188.275082,-23.7006707,2900,600
188.254982,-23.6999353,3000,600
188.234881,-23.6991974,3100,600
188.214778,-23.6984568,3200,600
188.194675,-23.6977136,3300,600
188.17457,-23.6969677,3400,600
188.154464,-23.6962192,3500,600
188.134357,-23.6954681,3600,600
188.114248,-23.6947143,3700,600
188.094137,-23.6939578,3800,600
188.074025,-23.6931987,3900,600
188.054112,-23.6924446,3999,600
188.857296,-23.7371741,0,700
188.837178,-23.7365131,100,700
188.817063,-23.7358497,200,700
188.796949,-23.7351837,300,700
188.776837,-23.7345152,400,700
188.756726,-23.7338441,500,700
188.736618,-23.7331705,600,700
188.71651,-23.7324943,700,700
188.696404,-23.7318156,800,700
188.676299,-23.7311344,900,700
188.656195,-23.7304505,1000,700
188.636093,-23.7297642,1100,700
188.615991,-23.7290753,1200,700
188.59589,-23.7283838,1300,700
188.57579,-23.7276897,1400,700
188.55569,-23.7269931,1500,700
188.535591,-23.7262939,1600,700
188.515492,-23.7255921,1700,700
188.495394,-23.7248878,1800,700
188.475296,-23.7241808,1900,700
188.455198,-23.7234713,2000,700
188.4351,-23.7227592,2100,700
188.415002,-23.7220445,2200,700
188.394904,-23.7213272,2300,700
188.374805,-23.7206073,2400,700
188.354707,-23.7198848,2500,700
188.334608,-23.7191597,2600,700
188.314508,-23.718432,2700,700
188.294408,-23.7177017,2800,700
188.274306,-23.7169688,2900,700
188.254205,-23.7162332,3000,700
188.234102,-23.715495,3100,700
188.213998,-23.7147542,3200,700
188.193893,-23.7140107,3300,700
188.173786,-23.7132646,3400,700
188.153679,-23.7125159,3500,700
188.13357,-23.7117645,3600,700
188.113459,-23.7110105,3700,700
188.093347,-23.7102538,3800,700
188.073233,-23.7094945,3900,700
188.053319,-23.7087401,3999,700
188.856494,-23.7535948,0,800
188.836374,-23.7529342,100,800
188.816257,-23.7522711,200,800
188.796142,-23.7516055,300,800
188.776028,-23.7509373,400,800
188.755916,-23.7502666,500,800
188.735806,-23.7495933,600,800
188.715697,-23.7489175,700,800
188.695589,-23.7482391,800,800
188.675482,-23.7475582,900,800
188.655377,-23.7468747,1000,800
188.635272,-23.7461887,1100,800
188.615169,-23.7455001,1200,800
188.595066,-23.7448089,1300,800
188.574964,-23.7441152,1400,800
188.554863,-23.7434189,1500,800
188.534762,-23.74272,1600,800
188.514662,-23.7420186,1700,800
188.494562,-23.7413145,1800,800
188.474462,-23.7406079,1900,800
188.454362,-23.7398987,2000,800
188.434263,-23.7391869,2100,800
188.414163,-23.7384726,2200,800
188.394063,-23.7377556,2300,800
188.373963,-23.737036,2400,800
188.353863,-23.7363138,2500,800
188.333762,-23.735589,2600,800
188.313661,-23.7348616,2700,800
188.293559,-23.7341316,2800,800
188.273456,-23.7333989,2900,800
188.253352,-23.7326637,3000,800
188.233248,-23.7319258,3100,800
188.213142,-23.7311852,3200,800
188.193035,-23.7304421,3300,800
188.172927,-23.7296963,3400,800
188.152818,-23.7289478,3500,800
188.132707,-23.7281967,3600,800
188.112595,-23.727443,3700,800
188.092481,-23.7266866,3800,800
188.072365,-23.7259275,3900,800
188.052449,-23.7251734,3999,800
188.855767,-23.7698459,0,900
188.835646,-23.7691849,100,900
188.815528,-23.7685213,200,900
188.795411,-23.7678551,300,900
188.775295,-23.7671864,400,900
188.755182,-23.7665152,500,900
188.735069,-23.7658415,600,900
188.714959,-23.7651651,700,900
188.694849,-23.7644863,800,900
188.674741,-23.7638048,900,900
188.654634,-23.7631209,1000,900
188.634528,-23.7624343,1100,900
188.614423,-23.7617452,1200,900
188.594318,-23.7610535,1300,900
188.574215,-23.7603593,1400,900
188.554112,-23.7596625,1500,900
188.534009,-23.7589631,1600,900
188.513907,-23.7582611,1700,900
188.493806,-23.7575566,1800,900
188.473704,-23.7568494,1900,900
188.453603,-23.7561397,2000,900
188.433502,-23.7554274,2100,900
188.413401,-23.7547125,2200,900
188.393299,-23.7539949,2300,900
188.373198,-23.7532748,2400,900
188.353096,-23.7525521,2500,900
188.332993,-23.7518268,2600,900
188.31289,-23.7510988,2700,900
188.292787,-23.7503683,2800,900
188.272682,-23.7496351,2900,900
188.252577,-23.7488993,3000,900
188.232471,-23.7481608,3100,900
188.212364,-23.7474197,3200,900
188.192255,-23.746676,3300,900
188.172146,-23.7459297,3400,900
188.152035,-23.7451807,3500,900
188.131922,-23.744429,3600,900
188.111808,-23.7436747,3700,900
188.091693,-23.7429178,3800,900
188.071576,-23.7421581,3900,900
188.051658,-23.7414035,3999,900
188.855025,-23.7862144,0,1000
188.834903,-23.7855534,100,1000
188.814782,-23.7848898,200,1000
188.794664,-23.7842237,300,1000
188.774547,-23.783555,400,1000
188.754431,-23.7828838,500,1000
188.734317,-23.78221,600,1000
188.714205,-23.7815337,700,1000
188.694094,-23.7808549,800,1000
188.673984,-23.7801735,900,1000
188.653875,-23.7794895,1000,1000
188.633767,-23.7788029,1100,1000
188.613661,-23.7781138,1200,1000
188.593555,-23.7774222,1300,1000
188.573449,-23.7767279,1400,1000
188.553345,-23.7760311,1500,1000
188.533241,-23.7753317,1600,1000
188.513137,-23.7746298,1700,1000
188.493034,-23.7739252,1800,1000
188.472931,-23.7732181,1900,1000
188.452828,-23.7725083,2000,1000
188.432725,-23.771796,2100,1000
188.412622,-23.7710811,2200,1000
188.392519,-23.7703635,2300,1000
188.372416,-23.7696434,2400,1000
188.352312,-23.7689207,2500,1000
188.332208,-23.7681953,2600,1000
188.312103,-23.7674673,2700,1000
188.291998,-23.7667368,2800,1000
188.271892,-23.7660035,2900,1000
188.251785,-23.7652677,3000,1000
188.231677,-23.7645292,3100,1000
188.211568,-23.7637881,3200,1000
188.191458,-23.7630444,3300,1000
188.171347,-23.762298,3400,1000
188.151234,-23.761549,3500,1000
188.13112,-23.7607973,3600,1000
188.111005,-23.7600429,3700,1000
188.090888,-23.7592859,3800,1000
188.070769,-23.7585263,3900,1000
188.050849,-23.7577716,3999,1000
188.854267,-23.8025181,0,1100
188.834143,-23.8018568,100,1100
188.814021,-23.8011931,200,1100
188.793901,-23.8005267,300,1100
188.773782,-23.7998579,400,1100
188.753665,-23.7991865,500,1100
188.733549,-23.7985125,600,1100
188.713435,-23.797836,700,1100
188.693322,-23.7971569,800,1100
188.673211,-23.7964753,900,1100
188.653101,-23.7957911,1000,1100
188.632991,-23.7951044,1100,1100
188.612883,-23.7944151,1200,1100
188.592775,-23.7937232,1300,1100
188.572668,-23.7930287,1400,1100
188.552562,-23.7923317,1500,1100
188.532456,-23.7916321,1600,1100
188.512351,-23.7909299,1700,1100
188.492246,-23.7902251,1800,1100
188.472141,-23.7895177,1900,1100
188.452037,-23.7888078,2000,1100
188.431932,-23.7880952,2100,1100
188.411828,-23.78738,2200,1100
188.391723,-23.7866623,2300,1100
188.371618,-23.7859419,2400,1100
188.351512,-23.7852189,2500,1100
188.331407,-23.7844933,2600,1100
188.3113,-23.7837651,2700,1100
188.291193,-23.7830343,2800,1100
188.271086,-23.7823009,2900,1100
188.250977,-23.7815648,3000,1100
188.230868,-23.7808261,3100,1100
188.210757,-23.7800847,3200,1100
188.190646,-23.7793407,3300,1100
188.170533,-23.7785941,3400,1100
188.150418,-23.7778448,3500,1100
188.130303,-23.7770928,3600,1100
188.110186,-23.7763382,3700,1100
188.090067,-23.775581,3800,1100
188.069946,-23.774821,3900,1100
188.050025,-23.7740661,3999,1100
188.853512,-23.8188363,0,1200
188.833386,-23.8181749,100,1200
188.813262,-23.8175111,200,1200
188.79314,-23.8168447,300,1200
188.77302,-23.8161757,400,1200
188.752901,-23.8155042,500,1200
188.732784,-23.8148302,600,1200
188.712668,-23.8141536,700,1200
188.692554,-23.8134744,800,1200
188.672441,-23.8127927,900,1200
188.652329,-23.8121084,1000,1200
188.632217,-23.8114215,1100,1200
188.612107,-23.8107321,1200,1200
188.591998,-23.8100401,1300,1200
188.57189,-23.8093455,1400,1200
188.551782,-23.8086484,1500,1200
188.531674,-23.8079487,1600,1200
188.511567,-23.8072464,1700,1200
188.491461,-23.8065415,1800,1200
188.471354,-23.805834,1900,1200
188.451248,-23.8051239,2000,1200
188.431142,-23.8044112,2100,1200
188.411036,-23.8036959,2200,1200
188.390929,-23.802978,2300,1200
188.370823,-23.8022575,2400,1200
188.350716,-23.8015344,2500,1200
188.330608,-23.8008087,2600,1200
188.3105,-23.8000804,2700,1200
188.290392,-23.7993494,2800,1200
188.270282,-23.7986158,2900,1200
188.250172,-23.7978796,3000,1200
188.230061,-23.7971407,3100,1200
188.209949,-23.7963992,3200,1200
188.189835,-23.7956551,3300,1200
188.169721,-23.7949083,3400,1200
188.149605,-23.7941589,3500,1200
188.129488,-23.7934068,3600,1200
188.109369,-23.792652,3700,1200
188.089248,-23.7918946,3800,1200
188.069126,-23.7911345,3900,1200
188.049204,-23.7903794,3999,1200
188.8528,-23.8351604,0,1300
188.832673,-23.8344989,100,1300
188.812547,-23.8338349,200,1300
188.792423,-23.8331683,300,1300
188.772301,-23.8324992,400,1300
188.752181,-23.8318275,500,1300
188.732062,-23.8311533,600,1300
188.711945,-23.8304765,700,1300
188.691829,-23.8297971,800,1300
188.671714,-23.8291152,900,1300
188.6516,-23.8284307,1000,1300
188.631487,-23.8277437,1100,1300
188.611375,-23.8270541,1200,1300
188.591264,-23.8263619,1300,1300
188.571154,-23.8256671,1400,1300
188.551045,-23.8249698,1500,1300
188.530935,-23.8242699,1600,1300
188.510827,-23.8235674,1700,1300
188.490719,-23.8228623,1800,1300
188.470611,-23.8221546,1900,1300
188.450503,-23.8214443,2000,1300
188.430395,-23.8207314,2100,1300
188.410287,-23.8200159,2200,1300
188.390179,-23.8192978,2300,1300
188.370071,-23.8185771,2400,1300
188.349962,-23.8178538,2500,1300
188.329853,-23.8171279,2600,1300
188.309743,-23.8163993,2700,1300
188.289633,-23.8156681,2800,1300
188.269522,-23.8149343,2900,1300
188.24941,-23.8141979,3000,1300
188.229298,-23.8134588,3100,1300
188.209184,-23.8127171,3200,1300
188.189069,-23.8119727,3300,1300
188.168953,-23.8112257,3400,1300
188.148835,-23.810476,3500,1300
188.128716,-23.8097237,3600,1300
188.108596,-23.8089687,3700,1300
188.088474,-23.8082111,3800,1300
188.06835,-23.8074507,3900,1300
188.048426,-23.8066954,3999,1300
188.852016,-23.8515105,0,1400
188.831886,-23.850849,100,1400
188.811759,-23.8501849,200,1400
188.791634,-23.8495184,300,1400
188.77151,-23.8488492,400,1400
188.751388,-23.8481775,500,1400
188.731268,-23.8475033,600,1400
188.711149,-23.8468265,700,1400
188.691031,-23.8461471,800,1400
188.670914,-23.8454652,900,1400
188.650799,-23.8447807,1000,1400
188.630684,-23.8440937,1100,1400
188.610571,-23.843404,1200,1400
188.590458,-23.8427118,1300,1400
188.570346,-23.8420171,1400,1400
188.550235,-23.8413197,1500,1400
188.530124,-23.8406197,1600,1400
188.510014,-23.8399172,1700,1400
188.489904,-23.8392121,1800,1400
188.469794,-23.8385044,1900,1400
188.449685,-23.837794,2000,1400
188.429575,-23.8370811,2100,1400
188.409466,-23.8363656,2200,1400
188.389356,-23.8356475,2300,1400
188.369246,-23.8349267,2400,1400
188.349136,-23.8342034,2500,1400
188.329025,-23.8334774,2600,1400
188.308914,-23.8327488,2700,1400
188.288802,-23.8320175,2800,1400
188.268689,-23.8312837,2900,1400
188.248576,-23.8305472,3000,1400
188.228461,-23.829808,3100,1400
188.208346,-23.8290663,3200,1400
188.188229,-23.8283219,3300,1400
188.168111,-23.8275748,3400,1400
188.147992,-23.8268251,3500,1400
188.127872,-23.8260727,3600,1400
188.107749,-23.8253176,3700,1400
188.087626,-23.8245599,3800,1400
188.0675,-23.8237995,3900,1400
188.047574,-23.8230441,3999,1400
188.851211,-23.867946,0,1500
188.83108,-23.8672851,100,1500
188.810951,-23.8666216,200,1500
188.790824,-23.8659556,300,1500
188.770698,-23.865287,400,1500
188.750575,-23.8646159,500,1500
188.730453,-23.8639422,600,1500
188.710332,-23.863266,700,1500
188.690212,-23.8625872,800,1500
188.670094,-23.8619058,900,1500
188.649977,-23.8612219,1000,1500
188.629861,-23.8605354,1100,1500
188.609746,-23.8598463,1200,1500
188.589631,-23.8591546,1300,1500
188.569518,-23.8584604,1400,1500
188.549405,-23.8577636,1500,1500
188.529292,-23.8570642,1600,1500
188.50918,-23.8563622,1700,1500
188.489069,-23.8556576,1800,1500
188.468957,-23.8549504,1900,1500
188.448846,-23.8542406,2000,1500
188.428735,-23.8535282,2100,1500
188.408624,-23.8528132,2200,1500
188.388512,-23.8520956,2300,1500
188.3684,-23.8513754,2400,1500
188.348288,-23.8506526,2500,1500
188.328176,-23.8499271,2600,1500
188.308063,-23.849199,2700,1500
188.287949,-23.8484683,2800,1500
188.267835,-23.847735,2900,1500
188.24772,-23.846999,3000,1500
188.227603,-23.8462604,3100,1500
188.207486,-23.8455191,3200,1500
188.187368,-23.8447752,3300,1500
188.167248,-23.8440287,3400,1500
188.147127,-23.8432795,3500,1500
188.127005,-23.8425276,3600,1500
188.106881,-23.841773,3700,1500
188.086756,-23.8410158,3800,1500
188.066628,-23.8402559,3900,1500
188.046701,-23.839501,3999,1500
188.85051,-23.8841783,0,1600
188.830377,-23.8835167,100,1600
188.810247,-23.8828526,200,1600
188.790118,-23.8821859,300,1600
188.769991,-23.8815166,400,1600
188.749866,-23.8808448,500,1600
188.729742,-23.8801704,600,1600
188.709619,-23.8794935,700,1600
188.689498,-23.878814,800,1600
188.669378,-23.8781319,900,1600
188.649259,-23.8774472,1000,1600
188.629142,-23.87676,1100,1600
188.609025,-23.8760702,1200,1600
188.588909,-23.8753779,1300,1600
188.568794,-23.8746829,1400,1600
188.548679,-23.8739854,1500,1600
188.528565,-23.8732853,1600,1600
188.508451,-23.8725826,1700,1600
188.488338,-23.8718772,1800,1600
188.468225,-23.8711693,1900,1600
188.448112,-23.8704588,2000,1600
188.427999,-23.8697457,2100,1600
188.407886,-23.86903,2200,1600
188.387773,-23.8683117,2300,1600
188.36766,-23.8675907,2400,1600
188.347546,-23.8668671,2500,1600
188.327432,-23.8661409,2600,1600
188.307318,-23.8654121,2700,1600
188.287202,-23.8646807,2800,1600
188.267086,-23.8639466,2900,1600
188.24697,-23.8632099,3000,1600
188.226852,-23.8624705,3100,1600
188.206733,-23.8617285,3200,1600
188.186613,-23.8609839,3300,1600
188.166492,-23.8602365,3400,1600
188.146369,-23.8594866,3500,1600
188.126245,-23.8587339,3600,1600
188.10612,-23.8579786,3700,1600
188.085993,-23.8572207,3800,1600
188.065864,-23.85646,3900,1600
188.045935,-23.8557044,3999,1600
188.849662,-23.9006328,0,1700
188.829528,-23.8999719,100,1700
188.809395,-23.8993084,200,1700
188.789265,-23.8986424,300,1700
188.769136,-23.8979738,400,1700
188.749009,-23.8973026,500,1700
188.728884,-23.8966289,600,1700
188.70876,-23.8959527,700,1700
188.688637,-23.8952738,800,1700
188.668515,-23.8945924,900,1700
188.648395,-23.8939085,1000,1700
188.628275,-23.8932219,1100,1700
188.608157,-23.8925328,1200,1700
188.588039,-23.8918411,1300,1700
188.567922,-23.8911468,1400,1700
188.547806,-23.8904499,1500,1700
188.52769,-23.8897505,1600,1700
188.507575,-23.8890484,1700,1700
188.48746,-23.8883438,1800,1700
188.467345,-23.8876365,1900,1700
188.44723,-23.8869267,2000,1700
188.427116,-23.8862142,2100,1700
188.407001,-23.8854991,2200,1700
188.386886,-23.8847814,2300,1700
188.366771,-23.8840611,2400,1700
188.346656,-23.8833382,2500,1700
188.32654,-23.8826127,2600,1700
188.306424,-23.8818845,2700,1700
188.286307,-23.8811537,2800,1700
188.266189,-23.8804202,2900,1700
188.24607,-23.8796842,3000,1700
188.225951,-23.8789454,3100,1700
188.20583,-23.8782041,3200,1700
188.185709,-23.87746,3300,1700
188.165586,-23.8767134,3400,1700
188.145461,-23.875964,3500,1700
188.125336,-23.875212,3600,1700
188.105208,-23.8744573,3700,1700
188.085079,-23.8737,3800,1700
188.064949,-23.87294,3900,1700
188.045018,-23.8721849,3999,1700
188.848951,-23.9169009,0,1800
188.828815,-23.9162396,100,1800
188.808681,-23.9155757,200,1800
188.788549,-23.9149092,300,1800
188.768418,-23.9142403,400,1800
188.74829,-23.9135687,500,1800
188.728162,-23.9128946,600,1800
188.708037,-23.9122179,700,1800
188.687912,-23.9115387,800,1800
188.667789,-23.9108569,900,1800
188.647667,-23.9101725,1000,1800
188.627546,-23.9094855,1100,1800
188.607426,-23.908796,1200,1800
188.587306,-23.9081038,1300,1800
188.567188,-23.9074091,1400,1800
188.54707,-23.9067118,1500,1800
188.526952,-23.9060119,1600,1800
188.506835,-23.9053095,1700,1800
188.486719,-23.9046044,1800,1800
188.466602,-23.9038967,1900,1800
188.446486,-23.9031864,2000,1800
188.42637,-23.9024735,2100,1800
188.406253,-23.901758,2200,1800
188.386137,-23.9010399,2300,1800
188.36602,-23.9003191,2400,1800
188.345903,-23.8995957,2500,1800
188.325786,-23.8988697,2600,1800
188.305668,-23.8981411,2700,1800
188.285549,-23.8974099,2800,1800
188.26543,-23.896676,2900,1800
188.24531,-23.8959394,3000,1800
188.225188,-23.8952002,3100,1800
188.205066,-23.8944584,3200,1800
188.184943,-23.8937139,3300,1800
188.164818,-23.8929668,3400,1800
188.144692,-23.892217,3500,1800
188.124565,-23.8914645,3600,1800
188.104436,-23.8907094,3700,1800
188.084306,-23.8899516,3800,1800
188.064174,-23.8891911,3900,1800
188.044241,-23.8884355,3999,1800
188.8482,-23.9332386,0,1900
188.828063,-23.9325772,100,1900
188.807927,-23.9319132,200,1900
188.787793,-23.9312467,300,1900
188.767661,-23.9305776,400,1900
188.747531,-23.929906,500,1900
188.727402,-23.9292318,600,1900
188.707274,-23.928555,700,1900
188.687148,-23.9278756,800,1900
188.667023,-23.9271937,900,1900
188.646899,-23.9265092,1000,1900
188.626777,-23.9258221,1100,1900
188.606655,-23.9251325,1200,1900
188.586534,-23.9244403,1300,1900
188.566413,-23.9237454,1400,1900
188.546294,-23.923048,1500,1900
188.526175,-23.922348,1600,1900
188.506056,-23.9216454,1700,1900
188.485938,-23.9209402,1800,1900
188.46582,-23.9202324,1900,1900
188.445702,-23.919522,2000,1900
188.425584,-23.9188089,2100,1900
188.405466,-23.9180933,2200,1900
188.385348,-23.917375,2300,1900
188.365229,-23.9166542,2400,1900
188.345111,-23.9159307,2500,1900
188.324992,-23.9152045,2600,1900
188.304872,-23.9144758,2700,1900
188.284752,-23.9137444,2800,1900
188.264631,-23.9130103,2900,1900
188.244509,-23.9122737,3000,1900
188.224386,-23.9115343,3100,1900
188.204262,-23.9107923,3200,1900
188.184137,-23.9100477,3300,1900
188.164011,-23.9093004,3400,1900
