Longitude,Latitude,Pixel,Scan
276.855256,-13.6245334,3200,200
276.836518,-13.6241825,3300,200
276.817779,-13.6238302,3400,200
276.799039,-13.6234765,3500,200
276.780297,-13.6231213,3600,200
276.761553,-13.6227647,3700,200
276.742808,-13.6224067,3800,200
276.724061,-13.6220473,3900,200
276.7055,-13.62169,3999,200
277.454375,-13.65123,0,300
277.43563,-13.6509234,100,300
277.416887,-13.6506154,200,300
277.398146,-13.6503061,300,300
277.379406,-13.6499953,400,300
277.360667,-13.6496832,500,300
277.341929,-13.6493697,600,300
277.323193,-13.6490548,700,300
277.304458,-13.6487386,800,300
277.285724,-13.6484209,900,300
277.26699,-13.6481019,1000,300
277.248258,-13.6477815,1100,300
277.229526,-13.6474597,1200,300
277.210794,-13.6471365,1300,300
277.192064,-13.6468119,1400,300
277.173333,-13.646486,1500,300
277.154603,-13.6461586,1600,300
277.135874,-13.6458298,1700,300
277.117144,-13.6454997,1800,300
277.098415,-13.6451681,1900,300
277.079685,-13.6448352,2000,300
277.060955,-13.6445009,2100,300
277.042226,-13.6441651,2200,300
277.023495,-13.643828,2300,300
277.004765,-13.6434894,2400,300
276.986034,-13.6431494,2500,300
276.967302,-13.6428081,2600,300
276.94857,-13.6424653,2700,300
276.929837,-13.6421211,2800,300
276.911103,-13.6417755,2900,300
276.892369,-13.6414285,3000,300
276.873633,-13.64108,3100,300
276.854896,-13.6407302,3200,300
276.836158,-13.6403789,3300,300
276.817419,-13.6400262,3400,300
276.798678,-13.639672,3500,300
276.779936,-13.6393165,3600,300
276.761192,-13.6389595,3700,300
276.742446,-13.6386011,3800,300
276.723699,-13.6382412,3900,300
276.705138,-13.6378835,3999,300
277.453986,-13.6675638,0,400
277.435241,-13.6672574,100,400
277.416498,-13.6669496,200,400
277.397756,-13.6666405,300,400
277.379015,-13.6663299,400,400
277.360276,-13.666018,500,400
277.341538,-13.6657047,600,400
277.322802,-13.6653901,700,400
277.304066,-13.665074,800,400
277.285331,-13.6647566,900,400
277.266598,-13.6644378,1000,400
277.247865,-13.6641176,1100,400
277.229133,-13.663796,1200,400
277.210401,-13.663473,1300,400
277.19167,-13.6631486,1400,400
277.172939,-13.6628228,1500,400
277.154209,-13.6624957,1600,400
277.135479,-13.6621671,1700,400
277.116749,-13.6618372,1800,400
277.098019,-13.6615058,1900,400
277.079289,-13.6611731,2000,400
277.060559,-13.6608389,2100,400
277.041829,-13.6605033,2200,400
277.023098,-13.6601664,2300,400
277.004368,-13.659828,2400,400
276.985636,-13.6594882,2500,400
276.966904,-13.659147,2600,400
276.948172,-13.6588044,2700,400
276.929438,-13.6584604,2800,400
276.910704,-13.658115,2900,400
276.891969,-13.6577681,3000,400
276.873233,-13.6574199,3100,400
276.854496,-13.6570702,3200,400
276.835757,-13.6567191,3300,400
276.817018,-13.6563665,3400,400
276.798277,-13.6560126,3500,400
276.779534,-13.6556572,3600,400
276.76079,-13.6553003,3700,400
276.742044,-13.6549421,3800,400
276.723296,-13.6545824,3900,400
276.704734,-13.6542249,3999,400
277.453618,-13.6838402,0,500
277.434873,-13.6835339,100,500
277.416129,-13.6832262,200,500
277.397387,-13.6829172,300,500
277.378646,-13.6826067,400,500
277.359907,-13.6822949,500,500
277.341169,-13.6819817,600,500
277.322432,-13.6816672,700,500
277.303696,-13.6813512,800,500
277.284961,-13.6810339,900,500
277.266227,-13.6807151,1000,500
277.247493,-13.680395,1100,500
277.228761,-13.6800735,1200,500
277.210029,-13.6797506,1300,500
277.191297,-13.6794263,1400,500
277.172566,-13.6791006,1500,500
277.153836,-13.6787736,1600,500
277.135105,-13.6784451,1700,500
277.116375,-13.6781152,1800,500
277.097645,-13.6777839,1900,500
277.078914,-13.6774513,2000,500
277.060184,-13.6771172,2100,500
277.041454,-13.6767817,2200,500
277.022723,-13.6764448,2300,500
277.003992,-13.6761065,2400,500
276.98526,-13.6757668,2500,500
276.966528,-13.6754256,2600,500
276.947795,-13.6750831,2700,500
276.929061,-13.6747392,2800,500
276.910327,-13.6743938,2900,500
276.891591,-13.674047,3000,500
276.872855,-13.6736988,3100,500
276.854117,-13.6733492,3200,500
276.835378,-13.6729981,3300,500
276.816638,-13.6726456,3400,500
276.797897,-13.6722917,3500,500
276.779154,-13.6719363,3600,500
276.760409,-13.6715796,3700,500
276.741663,-13.6712214,3800,500
276.722915,-13.6708617,3900,500
276.704353,-13.6705042,3999,500
277.453261,-13.7001159,0,600
277.434515,-13.6998094,100,600
277.415771,-13.6995016,200,600
277.397029,-13.6991924,300,600
277.378288,-13.6988819,400,600
277.359548,-13.6985699,500,600
277.340809,-13.6982566,600,600
277.322072,-13.6979418,700,600
277.303336,-13.6976257,800,600
277.2846,-13.6973082,900,600
277.265866,-13.6969893,1000,600
277.247132,-13.6966691,1100,600
277.228399,-13.6963474,1200,600
277.209667,-13.6960243,1300,600
277.190935,-13.6956999,1400,600
277.172204,-13.695374,1500,600
277.153473,-13.6950468,1600,600
277.134742,-13.6947181,1700,600
277.116011,-13.6943881,1800,600
277.097281,-13.6940567,1900,600
277.07855,-13.6937238,2000,600
277.05982,-13.6933895,2100,600
277.041089,-13.6930539,2200,600
277.022358,-13.6927168,2300,600
277.003626,-13.6923783,2400,600
276.984894,-13.6920384,2500,600
276.966161,-13.6916971,2600,600
276.947428,-13.6913544,2700,600
276.928694,-13.6910103,2800,600
276.909959,-13.6906647,2900,600
276.891224,-13.6903177,3000,600
276.872487,-13.6899693,3100,600
276.853749,-13.6896195,3200,600
276.83501,-13.6892683,3300,600
276.816269,-13.6889156,3400,600
276.797528,-13.6885615,3500,600
276.778784,-13.6882059,3600,600
276.760039,-13.687849,3700,600
276.741293,-13.6874905,3800,600
276.722545,-13.6871307,3900,600
276.703982,-13.686773,3999,600
277.45289,-13.7164159,0,700
277.434144,-13.7161096,100,700
277.415399,-13.715802,200,700
277.396656,-13.715493,300,700
277.377915,-13.7151826,400,700
277.359175,-13.7148708,500,700
277.340436,-13.7145576,600,700
277.321698,-13.714243,700,700
277.302962,-13.7139271,800,700
277.284226,-13.7136098,900,700
277.265491,-13.713291,1000,700
277.246757,-13.7129709,1100,700
277.228024,-13.7126494,1200,700
277.209291,-13.7123265,1300,700
277.190559,-13.7120022,1400,700
277.171827,-13.7116765,1500,700
277.153096,-13.7113494,1600,700
277.134365,-13.7110209,1700,700
277.115634,-13.710691,1800,700
277.096903,-13.7103597,1900,700
277.078172,-13.710027,2000,700
277.059441,-13.7096929,2100,700
277.04071,-13.7093573,2200,700
277.021978,-13.7090204,2300,700
277.003246,-13.7086821,2400,700
276.984514,-13.7083423,2500,700
276.965781,-13.7080011,2600,700
276.947048,-13.7076585,2700,700
276.928313,-13.7073145,2800,700
276.909578,-13.7069691,2900,700
276.890842,-13.7066223,3000,700
276.872105,-13.706274,3100,700
276.853366,-13.7059243,3200,700
276.834627,-13.7055731,3300,700
276.815886,-13.7052206,3400,700
276.797144,-13.7048666,3500,700
276.7784,-13.7045112,3600,700
276.759655,-13.7041543,3700,700
276.740908,-13.703796,3800,700
276.72216,-13.7034363,3900,700
276.703597,-13.7030787,3999,700
277.452507,-13.7326815,0,800
277.433761,-13.7323751,100,800
277.415016,-13.7320674,200,800
277.396273,-13.7317582,300,800
277.377531,-13.7314477,400,800
277.35879,-13.7311358,500,800
277.340051,-13.7308225,600,800
277.321313,-13.7305078,700,800
277.302576,-13.7301917,800,800
277.28384,-13.7298743,900,800
277.265105,-13.7295554,1000,800
277.246371,-13.7292352,1100,800
277.227637,-13.7289135,1200,800
277.208904,-13.7285905,1300,800
277.190172,-13.7282661,1400,800
277.17144,-13.7279402,1500,800
277.152708,-13.727613,1600,800
277.133976,-13.7272844,1700,800
277.115245,-13.7269543,1800,800
277.096514,-13.7266229,1900,800
277.077783,-13.72629,2000,800
277.059051,-13.7259558,2100,800
277.04032,-13.7256201,2200,800
277.021588,-13.725283,2300,800
277.002856,-13.7249445,2400,800
276.984123,-13.7246046,2500,800
276.96539,-13.7242633,2600,800
276.946656,-13.7239205,2700,800
276.927921,-13.7235764,2800,800
276.909185,-13.7232308,2900,800
276.890449,-13.7228838,3000,800
276.871711,-13.7225353,3100,800
276.852973,-13.7221855,3200,800
276.834233,-13.7218342,3300,800
276.815492,-13.7214814,3400,800
276.796749,-13.7211273,3500,800
276.778005,-13.7207717,3600,800
276.75926,-13.7204146,3700,800
276.740513,-13.7200562,3800,800
276.721764,-13.7196963,3900,800
276.7032,-13.7193385,3999,800
277.452146,-13.7489974,0,900
277.433399,-13.7486912,100,900
277.414654,-13.7483836,200,900
277.39591,-13.7480746,300,900
277.377168,-13.7477642,400,900
277.358427,-13.7474524,500,900
277.339687,-13.7471392,600,900
277.320949,-13.7468247,700,900
277.302212,-13.7465087,800,900
277.283475,-13.7461914,900,900
277.26474,-13.7458726,1000,900
277.246005,-13.7455525,1100,900
277.227271,-13.745231,1200,900
277.208538,-13.7449081,1300,900
277.189805,-13.7445837,1400,900
277.171073,-13.744258,1500,900
277.152341,-13.7439309,1600,900
277.133609,-13.7436024,1700,900
277.114877,-13.7432724,1800,900
277.096145,-13.7429411,1900,900
277.077414,-13.7426083,2000,900
277.058682,-13.7422742,2100,900
277.03995,-13.7419386,2200,900
277.021218,-13.7416016,2300,900
277.002485,-13.7412632,2400,900
276.983752,-13.7409234,2500,900
276.965019,-13.7405822,2600,900
276.946284,-13.7402395,2700,900
276.927549,-13.7398954,2800,900
276.908814,-13.73955,2900,900
276.890077,-13.739203,3000,900
276.871339,-13.7388547,3100,900
276.8526,-13.7385049,3200,900
276.83386,-13.7381537,3300,900
276.815118,-13.737801,3400,900
276.796375,-13.737447,3500,900
276.777631,-13.7370914,3600,900
276.758885,-13.7367345,3700,900
276.740138,-13.7363761,3800,900
276.721388,-13.7360163,3900,900
276.702825,-13.7356586,3999,900
277.45177,-13.7652823,0,1000
277.433023,-13.7649762,100,1000
277.414278,-13.7646687,200,1000
277.395534,-13.7643597,300,1000
277.376791,-13.7640494,400,1000
277.35805,-13.7637377,500,1000
277.33931,-13.7634247,600,1000
277.320571,-13.7631102,700,1000
277.301833,-13.7627943,800,1000
277.283097,-13.7624771,900,1000
277.264361,-13.7621584,1000,1000
277.245626,-13.7618384,1100,1000
277.226892,-13.7615169,1200,1000
277.208158,-13.7611941,1300,1000
277.189425,-13.7608698,1400,1000
277.170692,-13.7605441,1500,1000
277.15196,-13.7602171,1600,1000
277.133227,-13.7598886,1700,1000
277.114495,-13.7595588,1800,1000
277.095763,-13.7592275,1900,1000
277.077031,-13.7588948,2000,1000
277.058299,-13.7585607,2100,1000
277.039567,-13.7582252,2200,1000
277.020835,-13.7578883,2300,1000
277.002102,-13.7575499,2400,1000
276.983368,-13.7572102,2500,1000
276.964634,-13.756869,2600,1000
276.9459,-13.7565264,2700,1000
276.927164,-13.7561824,2800,1000
276.908428,-13.7558369,2900,1000
276.889691,-13.75549,3000,1000
276.870953,-13.7551417,3100,1000
276.852213,-13.754792,3200,1000
276.833473,-13.7544408,3300,1000
276.814731,-13.7540882,3400,1000
276.795988,-13.7537342,3500,1000
276.777243,-13.7533787,3600,1000
276.758497,-13.7530218,3700,1000
276.739749,-13.7526634,3800,1000
276.720999,-13.7523036,3900,1000
276.702435,-13.751946,3999,1000
277.451397,-13.7815759,0,1100
277.432649,-13.7812698,100,1100
277.413904,-13.7809623,200,1100
277.395159,-13.7806534,300,1100
277.376416,-13.7803431,400,1100
277.357675,-13.7800315,500,1100
277.338935,-13.7797184,600,1100
277.320195,-13.779404,700,1100
277.301457,-13.7790881,800,1100
277.28272,-13.7787709,900,1100
277.263984,-13.7784523,1000,1100
277.245249,-13.7781323,1100,1100
277.226514,-13.7778108,1200,1100
277.20778,-13.777488,1300,1100
277.189047,-13.7771638,1400,1100
277.170313,-13.7768381,1500,1100
277.151581,-13.7765111,1600,1100
277.132848,-13.7761827,1700,1100
277.114116,-13.7758528,1800,1100
277.095383,-13.7755215,1900,1100
277.076651,-13.7751889,2000,1100
277.057919,-13.7748548,2100,1100
277.039186,-13.7745193,2200,1100
277.020453,-13.7741824,2300,1100
277.00172,-13.773844,2400,1100
276.982986,-13.7735043,2500,1100
276.964252,-13.7731631,2600,1100
276.945517,-13.7728205,2700,1100
276.926781,-13.7724765,2800,1100
276.908044,-13.772131,2900,1100
276.889307,-13.7717841,3000,1100
276.870568,-13.7714358,3100,1100
276.851829,-13.7710861,3200,1100
276.833088,-13.7707349,3300,1100
276.814346,-13.7703823,3400,1100
276.795602,-13.7700282,3500,1100
276.776857,-13.7696727,3600,1100
276.75811,-13.7693158,3700,1100
276.739362,-13.7689574,3800,1100
276.720612,-13.7685976,3900,1100
276.702048,-13.7682399,3999,1100
277.451034,-13.7978475,0,1200
277.432286,-13.7975414,100,1200
277.41354,-13.7972339,200,1200
277.394795,-13.796925,300,1200
277.376052,-13.7966148,400,1200
277.35731,-13.7963031,500,1200
277.338569,-13.7959901,600,1200
277.31983,-13.7956757,700,1200
277.301091,-13.7953598,800,1200
277.282354,-13.7950426,900,1200
277.263617,-13.794724,1000,1200
277.244881,-13.794404,1100,1200
277.226146,-13.7940825,1200,1200
277.207412,-13.7937597,1300,1200
277.188678,-13.7934355,1400,1200
277.169945,-13.7931098,1500,1200
277.151212,-13.7927828,1600,1200
277.132479,-13.7924543,1700,1200
277.113746,-13.7921245,1800,1200
277.095013,-13.7917932,1900,1200
277.076281,-13.7914605,2000,1200
277.057548,-13.7911264,2100,1200
277.038815,-13.7907909,2200,1200
277.020082,-13.790454,2300,1200
277.001348,-13.7901156,2400,1200
276.982614,-13.7897758,2500,1200
276.963879,-13.7894346,2600,1200
276.945144,-13.789092,2700,1200
276.926408,-13.788748,2800,1200
276.907671,-13.7884025,2900,1200
276.888933,-13.7880556,3000,1200
276.870194,-13.7877072,3100,1200
276.851454,-13.7873574,3200,1200
276.832713,-13.7870062,3300,1200
276.81397,-13.7866536,3400,1200
276.795226,-13.7862995,3500,1200
276.776481,-13.785944,3600,1200
276.757734,-13.785587,3700,1200
276.738985,-13.7852286,3800,1200
276.720235,-13.7848687,3900,1200
276.70167,-13.784511,3999,1200
277.450666,-13.8141235,0,1300
277.431918,-13.8138173,100,1300
277.413171,-13.8135097,200,1300
277.394426,-13.8132007,300,1300
277.375683,-13.8128904,400,1300
277.35694,-13.8125786,500,1300
277.338199,-13.8122654,600,1300
277.31946,-13.8119509,700,1300
277.300721,-13.8116349,800,1300
277.281983,-13.8113176,900,1300
277.263246,-13.8109989,1000,1300
277.24451,-13.8106787,1100,1300
277.225775,-13.8103571,1200,1300
277.20704,-13.8100342,1300,1300
277.188306,-13.8097098,1400,1300
277.169572,-13.8093841,1500,1300
277.150838,-13.8090569,1600,1300
277.132105,-13.8087283,1700,1300
277.113372,-13.8083983,1800,1300
277.094639,-13.8080669,1900,1300
277.075906,-13.8077341,2000,1300
277.057173,-13.8073998,2100,1300
277.03844,-13.8070642,2200,1300
277.019706,-13.8067271,2300,1300
277.000972,-13.8063886,2400,1300
276.982238,-13.8060487,2500,1300
276.963503,-13.8057073,2600,1300
276.944767,-13.8053645,2700,1300
276.92603,-13.8050203,2800,1300
276.907293,-13.8046747,2900,1300
276.888555,-13.8043276,3000,1300
276.869816,-13.8039791,3100,1300
276.851075,-13.8036292,3200,1300
276.832334,-13.8032778,3300,1300
276.813591,-13.802925,3400,1300
276.794847,-13.8025708,3500,1300
276.776101,-13.8022151,3600,1300
276.757354,-13.8018579,3700,1300
276.738605,-13.8014993,3800,1300
276.719854,-13.8011393,3900,1300
276.701289,-13.8007814,3999,1300
277.450269,-13.8304346,0,1400
277.431521,-13.8301286,100,1400
277.412774,-13.8298213,200,1400
277.394028,-13.8295127,300,1400
277.375284,-13.8292026,400,1400
277.356542,-13.8288911,500,1400
277.3378,-13.8285782,600,1400
277.31906,-13.8282639,700,1400
277.300321,-13.8279483,800,1400
277.281583,-13.8276312,900,1400
277.262846,-13.8273127,1000,1400
277.244109,-13.8269928,1100,1400
277.225374,-13.8266715,1200,1400
277.206639,-13.8263489,1300,1400
277.187904,-13.8260248,1400,1400
277.16917,-13.8256993,1500,1400
277.150436,-13.8253723,1600,1400
277.131702,-13.825044,1700,1400
277.112969,-13.8247143,1800,1400
277.094236,-13.8243831,1900,1400
277.075502,-13.8240505,2000,1400
277.056769,-13.8237166,2100,1400
277.038035,-13.8233812,2200,1400
277.019301,-13.8230443,2300,1400
277.000567,-13.8227061,2400,1400
276.981832,-13.8223664,2500,1400
276.963096,-13.8220253,2600,1400
276.94436,-13.8216828,2700,1400
276.925623,-13.8213388,2800,1400
276.906886,-13.8209934,2900,1400
276.888147,-13.8206466,3000,1400
276.869408,-13.8202983,3100,1400
276.850667,-13.8199486,3200,1400
276.831925,-13.8195975,3300,1400
276.813182,-13.8192449,3400,1400
276.794437,-13.8188909,3500,1400
276.775691,-13.8185354,3600,1400
276.756943,-13.8181785,3700,1400
276.738194,-13.8178202,3800,1400
276.719443,-13.8174603,3900,1400
276.700877,-13.8171027,3999,1400
277.449934,-13.8466822,0,1500
277.431185,-13.8463761,100,1500
277.412438,-13.8460686,200,1500
277.393692,-13.8457597,300,1500
277.374948,-13.8454494,400,1500
277.356205,-13.8451377,500,1500
277.337463,-13.8448246,600,1500
277.318723,-13.8445101,700,1500
277.299983,-13.8441942,800,1500
277.281245,-13.8438769,900,1500
277.262507,-13.8435582,1000,1500
277.24377,-13.8432381,1100,1500
277.225034,-13.8429166,1200,1500
277.206299,-13.8425936,1300,1500
277.187564,-13.8422693,1400,1500
277.168829,-13.8419436,1500,1500
277.150095,-13.8416164,1600,1500
277.131361,-13.8412878,1700,1500
277.112627,-13.8409579,1800,1500
277.093894,-13.8406265,1900,1500
277.07516,-13.8402936,2000,1500
277.056426,-13.8399594,2100,1500
277.037692,-13.8396238,2200,1500
277.018958,-13.8392867,2300,1500
277.000223,-13.8389482,2400,1500
276.981488,-13.8386082,2500,1500
276.962752,-13.8382669,2600,1500
276.944016,-13.8379241,2700,1500
276.925279,-13.8375799,2800,1500
276.906541,-13.8372342,2900,1500
276.887802,-13.8368871,3000,1500
276.869062,-13.8365386,3100,1500
276.850321,-13.8361887,3200,1500
276.831578,-13.8358373,3300,1500
276.812835,-13.8354844,3400,1500
276.79409,-13.8351301,3500,1500
276.775343,-13.8347744,3600,1500
276.756595,-13.8344172,3700,1500
276.737846,-13.8340586,3800,1500
276.719094,-13.8336985,3900,1500
276.700529,-13.8333405,3999,1500
277.449566,-13.8629736,0,1600
277.430816,-13.8626675,100,1600
277.412069,-13.86236,200,1600
277.393323,-13.8620511,300,1600
277.374578,-13.8617408,400,1600
277.355835,-13.8614292,500,1600
277.337093,-13.8611161,600,1600
277.318352,-13.8608016,700,1600
277.299612,-13.8604857,800,1600
277.280873,-13.8601684,900,1600
277.262135,-13.8598497,1000,1600
277.243398,-13.8595296,1100,1600
277.224661,-13.8592081,1200,1600
277.205926,-13.8588852,1300,1600
277.18719,-13.8585609,1400,1600
277.168455,-13.8582351,1500,1600
277.149721,-13.857908,1600,1600
277.130987,-13.8575794,1700,1600
277.112252,-13.8572494,1800,1600
277.093518,-13.856918,1900,1600
277.074784,-13.8565852,2000,1600
277.05605,-13.856251,2100,1600
277.037316,-13.8559153,2200,1600
277.018581,-13.8555782,2300,1600
276.999846,-13.8552397,2400,1600
276.98111,-13.8548998,2500,1600
276.962374,-13.8545584,2600,1600
276.943637,-13.8542156,2700,1600
276.9249,-13.8538714,2800,1600
276.906162,-13.8535257,2900,1600
276.887422,-13.8531786,3000,1600
276.868682,-13.85283,3100,1600
276.849941,-13.85248,3200,1600
276.831198,-13.8521286,3300,1600
276.812454,-13.8517757,3400,1600
276.793709,-13.8514214,3500,1600
276.774962,-13.8510657,3600,1600
276.756214,-13.8507084,3700,1600
276.737464,-13.8503498,3800,1600
276.718712,-13.8499896,3900,1600
276.700146,-13.8496317,3999,1600
277.449161,-13.8792819,0,1700
277.430412,-13.8789761,100,1700
277.411664,-13.8786688,200,1700
277.392917,-13.8783602,300,1700
277.374172,-13.8780502,400,1700
277.355429,-13.8777388,500,1700
277.336686,-13.8774259,600,1700
277.317945,-13.8771117,700,1700
277.299205,-13.8767961,800,1700
277.280466,-13.876479,900,1700
277.261727,-13.8761606,1000,1700
277.24299,-13.8758407,1100,1700
277.224253,-13.8755195,1200,1700
277.205517,-13.8751968,1300,1700
277.186781,-13.8748727,1400,1700
277.168046,-13.8745472,1500,1700
277.149311,-13.8742203,1600,1700
277.130576,-13.873892,1700,1700
277.111842,-13.8735622,1800,1700
277.093107,-13.873231,1900,1700
277.074373,-13.8728985,2000,1700
277.055638,-13.8725644,2100,1700
277.036904,-13.872229,2200,1700
277.018168,-13.8718921,2300,1700
276.999433,-13.8715539,2400,1700
276.980697,-13.8712141,2500,1700
276.961961,-13.870873,2600,1700
276.943223,-13.8705304,2700,1700
276.924486,-13.8701864,2800,1700
276.905747,-13.8698409,2900,1700
276.887007,-13.8694941,3000,1700
276.868266,-13.8691457,3100,1700
276.849525,-13.868796,3200,1700
276.830782,-13.8684447,3300,1700
276.812037,-13.8680921,3400,1700
276.793292,-13.867738,3500,1700
276.774544,-13.8673824,3600,1700
276.755796,-13.8670254,3700,1700
276.737045,-13.8666669,3800,1700
276.718293,-13.866307,3900,1700
276.699727,-13.8659492,3999,1700
277.448794,-13.8955748,0,1800
277.430044,-13.895269,100,1800
277.411296,-13.8949617,200,1800
277.392549,-13.894653,300,1800
277.373804,-13.894343,400,1800
277.35506,-13.8940315,500,1800
277.336317,-13.8937186,600,1800
277.317575,-13.8934044,700,1800
277.298835,-13.8930887,800,1800
277.280095,-13.8927716,900,1800
277.261356,-13.8924531,1000,1800
277.242619,-13.8921332,1100,1800
277.223881,-13.8918119,1200,1800
277.205145,-13.8914891,1300,1800
277.186409,-13.891165,1400,1800
277.167673,-13.8908394,1500,1800
277.148938,-13.8905125,1600,1800
277.130203,-13.8901841,1700,1800
277.111468,-13.8898543,1800,1800
277.092733,-13.889523,1900,1800
277.073998,-13.8891904,2000,1800
277.055263,-13.8888563,2100,1800
277.036528,-13.8885208,2200,1800
277.017793,-13.8881839,2300,1800
276.999057,-13.8878455,2400,1800
276.980321,-13.8875057,2500,1800
276.961584,-13.8871645,2600,1800
276.942846,-13.8868218,2700,1800
276.924108,-13.8864778,2800,1800
276.905369,-13.8861322,2900,1800
276.886629,-13.8857853,3000,1800
276.867888,-13.8854368,3100,1800
276.849146,-13.885087,3200,1800
276.830402,-13.8847357,3300,1800
276.811658,-13.8843829,3400,1800
276.792912,-13.8840287,3500,1800
276.774164,-13.8836731,3600,1800
276.755415,-13.883316,3700,1800
276.736664,-13.8829574,3800,1800
276.717912,-13.8825974,3900,1800
276.699345,-13.8822395,3999,1800
277.448435,-13.9118111,0,1900
277.429685,-13.9115051,100,1900
277.410936,-13.9111977,200,1900
277.392189,-13.9108889,300,1900
277.373443,-13.9105787,400,1900
277.354699,-13.9102671,500,1900
277.335956,-13.909954,600,1900
277.317214,-13.9096396,700,1900
277.298473,-13.9093238,800,1900
277.279733,-13.9090065,900,1900
277.260994,-13.9086879,1000,1900
277.242255,-13.9083678,1100,1900
277.223518,-13.9080463,1200,1900
277.204781,-13.9077234,1300,1900
277.186045,-13.9073991,1400,1900
277.167309,-13.9070734,1500,1900
277.148573,-13.9067463,1600,1900
277.129838,-13.9064177,1700,1900
277.111102,-13.9060877,1800,1900
277.092367,-13.9057563,1900,1900
277.073632,-13.9054235,2000,1900
277.054897,-13.9050892,2100,1900
277.036161,-13.9047535,2200,1900
277.017426,-13.9044164,2300,1900
276.998689,-13.9040779,2400,1900
276.979953,-13.9037379,2500,1900
276.961216,-13.9033965,2600,1900
276.942478,-13.9030537,2700,1900
276.923739,-13.9027094,2800,1900
276.905,-13.9023636,2900,1900
276.886259,-13.9020165,3000,1900
276.867518,-13.9016679,3100,1900
276.848775,-13.9013178,3200,1900
276.830032,-13.9009663,3300,1900
276.811287,-13.9006134,3400,1900
